user_id,age,interest,level,learning_style
3947,11,mathematics,Beginner,visual
3948,49,mathematics,Beginner,kinesthetic
3949,32,attention,Beginner,kinesthetic
3950,18,logic,Beginner,audio
3951,43,mathematics,Beginner,audio
3952,55,problem-solving,Beginner,visual
3953,23,mathematics,Intermediate,audio
3954,13,memory,Intermediate,visual
3955,39,attention,Beginner,kinesthetic
3956,40,psychology,Beginner,visual
3957,47,neuroscience,Beginner,audio
3958,20,creativity,Intermediate,audio
3959,44,neuroscience,Advanced,audio
3960,17,neuroscience,Intermediate,kinesthetic
3961,12,language,Intermediate,audio
3962,23,psychology,Advanced,audio
3963,22,mathematics,Beginner,audio
3964,54,language,Beginner,kinesthetic
3965,41,neuroscience,Intermediate,visual
3966,43,memory,Beginner,kinesthetic
3967,54,creativity,Intermediate,visual
3968,28,neuroscience,Intermediate,visual
3969,47,logic,Intermediate,audio
3970,25,psychology,Beginner,audio
3971,11,psychology,Intermediate,visual
3972,49,psychology,Intermediate,kinesthetic
3973,26,attention,Advanced,audio
3974,43,attention,Intermediate,audio
3975,51,problem-solving,Advanced,visual
3976,25,coding,Beginner,audio
3977,47,creativity,Beginner,visual
3978,11,language,Beginner,audio
3979,11,mathematics,Beginner,audio
3980,35,neuroscience,Advanced,audio
3981,22,coding,Advanced,visual
3982,56,mathematics,Beginner,visual
3983,40,language,Beginner,audio
3984,43,coding,Beginner,kinesthetic
3985,48,mathematics,Advanced,audio
3986,12,memory,Beginner,audio
3987,17,attention,Beginner,visual
3988,32,language,Beginner,audio
3989,23,creativity,Beginner,visual
3990,36,logic,Advanced,kinesthetic
3991,38,memory,Beginner,visual
3992,48,attention,Beginner,visual
3993,48,psychology,Beginner,visual
3994,10,attention,Beginner,audio
3995,26,coding,Intermediate,visual
3996,50,problem-solving,Beginner,audio
3997,39,memory,Beginner,kinesthetic
3998,22,psychology,Advanced,audio
3999,30,coding,Beginner,visual
4000,28,language,Intermediate,kinesthetic
4001,28,creativity,Beginner,visual
4002,34,attention,Beginner,kinesthetic
4003,31,language,Intermediate,visual
4004,40,psychology,Advanced,audio
4005,26,coding,Intermediate,kinesthetic
4006,32,problem-solving,Beginner,audio
4007,41,attention,Beginner,audio
4008,19,creativity,Beginner,visual
4009,19,problem-solving,Intermediate,visual
4010,45,mathematics,Intermediate,kinesthetic
4011,17,coding,Beginner,kinesthetic
4012,29,language,Intermediate,kinesthetic
4013,41,attention,Intermediate,audio
4014,59,attention,Beginner,visual
4015,23,psychology,Intermediate,visual
4016,59,creativity,Beginner,kinesthetic
4017,37,logic,Beginner,audio
4018,55,mathematics,Advanced,audio
4019,33,problem-solving,Beginner,kinesthetic
4020,24,memory,Beginner,audio
4021,31,memory,Intermediate,visual
4022,39,attention,Advanced,audio
4023,13,psychology,Advanced,visual
4024,22,neuroscience,Intermediate,visual
4025,32,attention,Beginner,audio
4026,17,memory,Advanced,visual
4027,27,memory,Intermediate,audio
4028,21,mathematics,Beginner,audio
4029,40,language,Advanced,audio
4030,23,neuroscience,Beginner,visual
4031,43,attention,Beginner,audio
4032,27,mathematics,Advanced,visual
4033,43,psychology,Intermediate,visual
4034,20,mathematics,Beginner,visual
4035,50,attention,Beginner,visual
4036,21,coding,Intermediate,visual
4037,58,logic,Beginner,audio
4038,24,attention,Beginner,visual
4039,40,creativity,Intermediate,audio
4040,58,memory,Advanced,kinesthetic
4041,38,neuroscience,Intermediate,kinesthetic
4042,35,neuroscience,Intermediate,audio
4043,27,language,Intermediate,visual
4044,41,logic,Intermediate,kinesthetic
4045,31,creativity,Beginner,audio
4046,47,memory,Advanced,visual
4047,26,neuroscience,Beginner,audio
4048,32,creativity,Beginner,visual
4049,33,mathematics,Beginner,kinesthetic
4050,59,language,Intermediate,visual
4051,17,attention,Beginner,visual
4052,50,attention,Beginner,kinesthetic
4053,15,coding,Intermediate,visual
4054,14,memory,Advanced,visual
4055,53,creativity,Intermediate,visual
4056,38,problem-solving,Beginner,visual
4057,37,neuroscience,Beginner,kinesthetic
4058,20,psychology,Intermediate,kinesthetic
4059,10,psychology,Beginner,visual
4060,52,attention,Intermediate,visual
4061,28,problem-solving,Beginner,audio
4062,18,psychology,Advanced,kinesthetic
4063,36,logic,Beginner,visual
4064,43,logic,Beginner,visual
4065,53,memory,Advanced,audio
4066,13,problem-solving,Beginner,kinesthetic
4067,45,logic,Beginner,audio
4068,27,logic,Advanced,audio
4069,24,attention,Beginner,visual
4070,22,psychology,Beginner,visual
4071,28,memory,Beginner,audio
4072,58,creativity,Beginner,visual
4073,15,mathematics,Beginner,audio
4074,57,neuroscience,Intermediate,audio
4075,21,neuroscience,Intermediate,audio
4076,46,language,Beginner,kinesthetic
4077,26,mathematics,Beginner,audio
4078,32,mathematics,Advanced,audio
4079,35,neuroscience,Advanced,visual
4080,38,neuroscience,Beginner,visual
4081,42,creativity,Advanced,visual
4082,36,problem-solving,Intermediate,kinesthetic
4083,34,problem-solving,Beginner,kinesthetic
4084,19,creativity,Beginner,audio
4085,56,psychology,Beginner,visual
4086,32,mathematics,Advanced,visual
4087,30,coding,Intermediate,audio
4088,30,mathematics,Intermediate,audio
4089,52,language,Beginner,visual
4090,22,neuroscience,Intermediate,audio
4091,46,mathematics,Intermediate,kinesthetic
4092,42,neuroscience,Advanced,visual
4093,33,mathematics,Beginner,audio
4094,53,language,Intermediate,audio
4095,20,psychology,Beginner,kinesthetic
4096,26,coding,Intermediate,audio
4097,13,logic,Intermediate,visual
4098,56,creativity,Beginner,visual
4099,34,creativity,Intermediate,kinesthetic
4100,39,coding,Beginner,visual
4101,18,mathematics,Advanced,audio
4102,30,logic,Beginner,audio
4103,29,language,Intermediate,visual
4104,28,problem-solving,Advanced,kinesthetic
4105,28,mathematics,Beginner,audio
4106,21,psychology,Intermediate,visual
4107,46,neuroscience,Beginner,audio
4108,51,memory,Beginner,kinesthetic
4109,26,mathematics,Intermediate,visual
4110,46,memory,Intermediate,audio
4111,57,mathematics,Advanced,audio
4112,48,coding,Advanced,audio
4113,37,memory,Intermediate,visual
4114,50,mathematics,Intermediate,visual
4115,44,creativity,Advanced,audio
4116,56,memory,Beginner,kinesthetic
4117,57,mathematics,Beginner,visual
4118,27,problem-solving,Beginner,visual
4119,23,neuroscience,Advanced,audio
4120,44,problem-solving,Intermediate,audio
4121,53,logic,Intermediate,visual
4122,50,mathematics,Beginner,visual
4123,16,attention,Advanced,visual
4124,50,psychology,Beginner,kinesthetic
4125,22,problem-solving,Intermediate,visual
4126,27,memory,Beginner,audio
4127,46,coding,Beginner,kinesthetic
4128,22,psychology,Intermediate,visual
4129,45,attention,Advanced,audio
4130,40,language,Beginner,audio
4131,11,mathematics,Beginner,visual
4132,25,coding,Beginner,kinesthetic
4133,18,mathematics,Beginner,audio
4134,18,logic,Beginner,audio
4135,47,attention,Intermediate,visual
4136,20,mathematics,Advanced,kinesthetic
4137,31,memory,Beginner,audio
4138,42,logic,Intermediate,kinesthetic
4139,45,creativity,Beginner,audio
4140,54,language,Beginner,audio
4141,32,attention,Beginner,audio
4142,54,neuroscience,Intermediate,audio
4143,54,coding,Beginner,audio
4144,43,problem-solving,Beginner,kinesthetic
4145,18,mathematics,Beginner,audio
4146,33,coding,Beginner,audio
4147,17,coding,Beginner,audio
4148,16,neuroscience,Advanced,visual
4149,45,neuroscience,Intermediate,kinesthetic
4150,27,logic,Advanced,audio
4151,12,attention,Beginner,visual
4152,37,memory,Beginner,audio
4153,15,language,Beginner,visual
4154,53,neuroscience,Beginner,audio
4155,53,neuroscience,Intermediate,visual
4156,30,problem-solving,Beginner,visual
4157,37,creativity,Beginner,visual
4158,49,neuroscience,Intermediate,audio
4159,10,creativity,Beginner,audio
4160,45,logic,Advanced,visual
4161,30,memory,Beginner,visual
4162,52,coding,Intermediate,audio
4163,44,neuroscience,Beginner,kinesthetic
4164,22,mathematics,Advanced,visual
4165,58,creativity,Beginner,audio
4166,19,problem-solving,Intermediate,audio
4167,53,language,Beginner,kinesthetic
4168,56,problem-solving,Intermediate,audio
4169,19,neuroscience,Beginner,kinesthetic
4170,55,attention,Beginner,visual
4171,22,coding,Advanced,audio
4172,46,memory,Advanced,visual
4173,47,mathematics,Beginner,audio
4174,33,attention,Advanced,audio
4175,11,problem-solving,Beginner,audio
4176,31,creativity,Advanced,kinesthetic
4177,26,creativity,Intermediate,visual
4178,45,attention,Beginner,audio
4179,23,creativity,Advanced,audio
4180,19,problem-solving,Advanced,visual
4181,44,attention,Beginner,audio
4182,34,problem-solving,Intermediate,audio
4183,12,mathematics,Beginner,audio
4184,56,coding,Advanced,visual
4185,47,language,Intermediate,audio
4186,26,mathematics,Beginner,visual
4187,21,mathematics,Intermediate,visual
4188,33,creativity,Intermediate,kinesthetic
4189,38,neuroscience,Intermediate,visual
4190,52,psychology,Beginner,visual
4191,34,creativity,Beginner,visual
4192,45,neuroscience,Intermediate,kinesthetic
4193,35,problem-solving,Beginner,visual
4194,47,psychology,Beginner,visual
4195,10,creativity,Intermediate,audio
4196,29,psychology,Beginner,kinesthetic
4197,37,psychology,Intermediate,audio
4198,25,logic,Intermediate,audio
4199,56,coding,Intermediate,visual
4200,26,logic,Beginner,kinesthetic
4201,49,neuroscience,Beginner,visual
4202,37,memory,Beginner,visual
4203,21,attention,Advanced,kinesthetic
4204,36,language,Beginner,visual
4205,51,memory,Advanced,visual
4206,56,attention,Intermediate,visual
4207,39,neuroscience,Advanced,kinesthetic
4208,50,neuroscience,Beginner,visual
4209,43,problem-solving,Beginner,kinesthetic
4210,46,language,Advanced,audio
4211,15,coding,Beginner,audio
4212,16,psychology,Beginner,audio
4213,41,logic,Beginner,visual
4214,41,logic,Advanced,kinesthetic
4215,34,neuroscience,Intermediate,audio
4216,42,logic,Intermediate,audio
4217,16,neuroscience,Intermediate,audio
4218,21,psychology,Beginner,visual
4219,25,neuroscience,Intermediate,audio
4220,25,problem-solving,Beginner,audio
4221,52,coding,Advanced,kinesthetic
4222,45,mathematics,Beginner,audio
4223,22,creativity,Beginner,visual
4224,16,coding,Intermediate,visual
4225,45,coding,Beginner,visual
4226,56,memory,Intermediate,audio
4227,18,language,Beginner,kinesthetic
4228,41,language,Beginner,visual
4229,20,attention,Beginner,audio
4230,17,creativity,Intermediate,audio
4231,42,psychology,Beginner,audio
4232,32,mathematics,Intermediate,visual
4233,34,mathematics,Beginner,visual
4234,17,language,Beginner,audio
4235,54,coding,Beginner,audio
4236,31,problem-solving,Advanced,kinesthetic
4237,13,attention,Intermediate,kinesthetic
4238,49,neuroscience,Beginner,visual
4239,12,attention,Intermediate,visual
4240,38,memory,Advanced,kinesthetic
4241,50,attention,Beginner,visual
4242,38,coding,Advanced,visual
4243,43,psychology,Beginner,audio
4244,43,coding,Advanced,visual
4245,37,language,Intermediate,audio
4246,22,psychology,Beginner,audio
4247,24,logic,Beginner,kinesthetic
4248,32,psychology,Advanced,visual
4249,53,attention,Intermediate,kinesthetic
4250,35,attention,Intermediate,visual
4251,13,attention,Beginner,kinesthetic
4252,35,logic,Beginner,audio
4253,49,language,Beginner,visual
4254,18,neuroscience,Beginner,audio
4255,14,creativity,Intermediate,audio
4256,41,language,Advanced,audio
4257,29,attention,Intermediate,visual
4258,59,language,Beginner,audio
4259,20,memory,Intermediate,visual
4260,24,mathematics,Advanced,audio
4261,41,mathematics,Intermediate,audio
4262,37,creativity,Intermediate,visual
4263,31,creativity,Advanced,kinesthetic
4264,50,neuroscience,Intermediate,audio
4265,26,memory,Beginner,visual
4266,35,coding,Beginner,kinesthetic
4267,53,language,Advanced,visual
4268,16,psychology,Beginner,visual
4269,51,psychology,Beginner,audio
4270,35,coding,Beginner,visual
4271,34,mathematics,Intermediate,audio
4272,19,coding,Advanced,visual
4273,54,language,Beginner,kinesthetic
4274,28,memory,Intermediate,visual
4275,20,attention,Advanced,audio
4276,22,logic,Beginner,kinesthetic
4277,17,attention,Beginner,visual
4278,49,logic,Advanced,kinesthetic
4279,13,psychology,Beginner,visual
4280,56,creativity,Intermediate,audio
4281,40,language,Intermediate,visual
4282,37,attention,Beginner,visual
4283,20,coding,Advanced,audio
4284,52,memory,Beginner,visual
4285,10,memory,Beginner,visual
4286,58,mathematics,Beginner,visual
4287,56,memory,Beginner,audio
4288,47,memory,Advanced,visual
4289,33,creativity,Intermediate,audio
4290,56,coding,Advanced,visual
4291,40,psychology,Beginner,audio
4292,50,memory,Intermediate,audio
4293,55,psychology,Intermediate,audio
4294,59,creativity,Advanced,audio
4295,35,memory,Intermediate,visual
4296,58,language,Beginner,kinesthetic
4297,59,mathematics,Beginner,visual
4298,14,attention,Beginner,visual
4299,29,language,Intermediate,kinesthetic
4300,50,problem-solving,Advanced,kinesthetic
4301,20,neuroscience,Beginner,kinesthetic
4302,42,memory,Beginner,audio
4303,59,psychology,Beginner,visual
4304,47,neuroscience,Intermediate,kinesthetic
4305,36,logic,Beginner,kinesthetic
4306,43,memory,Beginner,visual
4307,24,problem-solving,Beginner,audio
4308,41,creativity,Intermediate,kinesthetic
4309,30,mathematics,Intermediate,visual
4310,55,problem-solving,Intermediate,audio
4311,14,psychology,Beginner,audio
4312,15,creativity,Beginner,visual
4313,47,attention,Beginner,audio
4314,31,creativity,Beginner,audio
4315,27,memory,Beginner,kinesthetic
4316,23,neuroscience,Beginner,audio
4317,19,neuroscience,Intermediate,visual
4318,55,psychology,Beginner,kinesthetic
4319,22,creativity,Beginner,visual
4320,40,problem-solving,Advanced,audio
4321,39,psychology,Intermediate,visual
4322,12,mathematics,Intermediate,audio
4323,39,psychology,Advanced,audio
4324,15,psychology,Beginner,visual
4325,38,attention,Intermediate,kinesthetic
4326,17,language,Intermediate,visual
4327,53,memory,Beginner,audio
4328,54,attention,Beginner,visual
4329,52,neuroscience,Beginner,audio
4330,53,neuroscience,Beginner,visual
4331,42,logic,Beginner,audio
4332,26,logic,Beginner,kinesthetic
4333,57,problem-solving,Beginner,audio
4334,20,neuroscience,Beginner,audio
4335,22,language,Beginner,visual
4336,59,attention,Beginner,audio
4337,20,mathematics,Beginner,visual
4338,40,language,Intermediate,kinesthetic
4339,37,logic,Beginner,audio
4340,53,creativity,Advanced,audio
4341,15,language,Advanced,kinesthetic
4342,50,language,Intermediate,visual
4343,25,language,Intermediate,kinesthetic
4344,13,language,Beginner,audio
4345,44,language,Beginner,audio
4346,57,logic,Advanced,audio
4347,35,neuroscience,Beginner,audio
4348,21,psychology,Advanced,visual
4349,20,language,Intermediate,audio
4350,46,language,Beginner,visual
4351,34,memory,Beginner,audio
4352,27,neuroscience,Intermediate,kinesthetic
4353,28,psychology,Beginner,audio
4354,32,mathematics,Beginner,audio
4355,47,mathematics,Intermediate,visual
4356,27,creativity,Intermediate,audio
4357,35,coding,Beginner,visual
4358,15,attention,Beginner,visual
4359,13,memory,Advanced,kinesthetic
4360,53,neuroscience,Intermediate,visual
4361,38,neuroscience,Intermediate,visual
4362,43,coding,Advanced,kinesthetic
4363,26,creativity,Beginner,kinesthetic
4364,52,problem-solving,Beginner,visual
4365,52,logic,Advanced,visual
4366,25,creativity,Intermediate,visual
4367,11,psychology,Beginner,audio
4368,43,creativity,Beginner,kinesthetic
4369,17,coding,Intermediate,visual
4370,22,coding,Beginner,audio
4371,51,attention,Advanced,audio
4372,17,memory,Beginner,audio
4373,39,language,Beginner,audio
4374,41,mathematics,Beginner,audio
4375,45,coding,Intermediate,visual
4376,56,attention,Advanced,audio
4377,39,logic,Intermediate,visual
4378,10,mathematics,Advanced,audio
4379,52,problem-solving,Beginner,audio
4380,48,neuroscience,Beginner,visual
4381,26,logic,Advanced,kinesthetic
4382,29,problem-solving,Advanced,visual
4383,33,mathematics,Advanced,visual
4384,59,logic,Intermediate,visual
4385,31,attention,Beginner,audio
4386,38,problem-solving,Beginner,audio
4387,31,neuroscience,Advanced,audio
4388,53,language,Beginner,visual
4389,18,attention,Beginner,visual
4390,46,psychology,Intermediate,visual
4391,19,neuroscience,Beginner,audio
4392,45,memory,Advanced,visual
4393,46,creativity,Beginner,audio
4394,37,memory,Intermediate,audio
4395,37,coding,Intermediate,audio
4396,51,language,Intermediate,visual
4397,52,psychology,Beginner,audio
4398,30,psychology,Beginner,visual
4399,33,creativity,Beginner,kinesthetic
4400,51,problem-solving,Beginner,audio
4401,49,creativity,Intermediate,visual
4402,11,coding,Beginner,audio
4403,17,memory,Beginner,audio
4404,57,psychology,Beginner,audio
4405,36,memory,Intermediate,kinesthetic
4406,31,neuroscience,Beginner,visual
4407,46,language,Advanced,visual
4408,36,logic,Intermediate,audio
4409,38,coding,Intermediate,kinesthetic
4410,12,logic,Advanced,kinesthetic
4411,53,coding,Beginner,visual
4412,22,mathematics,Advanced,kinesthetic
4413,54,language,Intermediate,audio
4414,19,neuroscience,Advanced,visual
4415,45,language,Advanced,visual
4416,18,problem-solving,Beginner,visual
4417,36,coding,Beginner,kinesthetic
4418,43,logic,Intermediate,audio
4419,10,coding,Intermediate,audio
4420,41,problem-solving,Beginner,audio
4421,34,coding,Beginner,kinesthetic
4422,38,language,Beginner,kinesthetic
4423,16,attention,Intermediate,visual
4424,58,coding,Advanced,visual
4425,12,mathematics,Intermediate,visual
4426,29,mathematics,Beginner,visual
4427,29,psychology,Beginner,audio
4428,39,mathematics,Beginner,visual
4429,44,coding,Beginner,visual
4430,44,coding,Advanced,visual
4431,58,attention,Beginner,audio
4432,48,mathematics,Intermediate,visual
4433,36,memory,Advanced,kinesthetic
4434,35,coding,Advanced,visual
4435,23,neuroscience,Beginner,visual
4436,26,neuroscience,Beginner,visual
4437,27,logic,Beginner,visual
4438,54,attention,Intermediate,audio
4439,38,problem-solving,Advanced,visual
4440,29,memory,Beginner,visual
4441,36,coding,Beginner,visual
4442,27,language,Advanced,visual
4443,13,creativity,Intermediate,visual
4444,10,creativity,Advanced,visual
4445,59,problem-solving,Beginner,visual
4446,10,psychology,Beginner,kinesthetic
4447,35,language,Beginner,visual
4448,54,creativity,Beginner,kinesthetic
4449,29,problem-solving,Intermediate,visual
4450,32,creativity,Beginner,audio
4451,19,attention,Beginner,kinesthetic
4452,20,logic,Advanced,visual
4453,50,psychology,Beginner,kinesthetic
4454,50,attention,Intermediate,visual
4455,14,language,Beginner,audio
4456,10,problem-solving,Advanced,audio
4457,26,memory,Beginner,visual
4458,31,language,Intermediate,kinesthetic
4459,43,language,Beginner,visual
4460,54,mathematics,Beginner,audio
4461,50,memory,Intermediate,visual
4462,38,neuroscience,Beginner,visual
4463,13,mathematics,Beginner,audio
4464,14,problem-solving,Advanced,audio
4465,20,neuroscience,Advanced,audio
4466,30,creativity,Beginner,audio
4467,44,creativity,Beginner,audio
4468,21,language,Beginner,audio
4469,35,mathematics,Beginner,kinesthetic
4470,28,coding,Advanced,audio
4471,54,memory,Intermediate,audio
4472,16,neuroscience,Beginner,audio
4473,56,memory,Advanced,visual
4474,16,mathematics,Intermediate,visual
4475,35,language,Intermediate,audio
4476,49,attention,Beginner,visual
4477,14,creativity,Beginner,visual
4478,30,neuroscience,Intermediate,audio
4479,23,neuroscience,Beginner,visual
4480,13,problem-solving,Beginner,visual
4481,32,neuroscience,Beginner,audio
4482,51,mathematics,Beginner,visual
4483,29,neuroscience,Intermediate,kinesthetic
4484,24,neuroscience,Intermediate,visual
4485,59,memory,Beginner,audio
4486,54,language,Beginner,kinesthetic
4487,38,logic,Intermediate,visual
4488,17,neuroscience,Beginner,audio
4489,50,coding,Intermediate,visual
4490,57,language,Intermediate,visual
4491,28,psychology,Beginner,kinesthetic
4492,57,problem-solving,Intermediate,audio
4493,48,memory,Intermediate,audio
4494,55,problem-solving,Beginner,visual
4495,37,attention,Beginner,kinesthetic
4496,55,neuroscience,Advanced,audio
4497,36,creativity,Beginner,kinesthetic
4498,13,coding,Advanced,visual
4499,24,memory,Intermediate,visual
4500,44,problem-solving,Beginner,visual
4501,46,neuroscience,Beginner,audio
4502,10,creativity,Beginner,visual
4503,12,creativity,Beginner,kinesthetic
4504,56,attention,Intermediate,audio
4505,33,language,Advanced,visual
4506,36,coding,Advanced,audio
4507,49,logic,Beginner,audio
4508,45,coding,Advanced,visual
4509,43,attention,Advanced,audio
4510,38,mathematics,Advanced,visual
4511,33,language,Beginner,visual
4512,33,memory,Intermediate,kinesthetic
4513,51,language,Intermediate,audio
4514,13,attention,Beginner,audio
4515,12,attention,Advanced,audio
4516,43,memory,Beginner,kinesthetic
4517,58,memory,Beginner,visual
4518,32,memory,Advanced,audio
4519,32,language,Beginner,kinesthetic
4520,54,neuroscience,Advanced,kinesthetic
4521,14,problem-solving,Intermediate,kinesthetic
4522,40,psychology,Beginner,audio
4523,50,memory,Beginner,audio
4524,15,problem-solving,Intermediate,visual
4525,46,psychology,Intermediate,visual
4526,19,language,Advanced,audio
4527,49,problem-solving,Advanced,audio
4528,16,memory,Beginner,kinesthetic
4529,48,logic,Beginner,audio
4530,47,attention,Advanced,visual
4531,30,problem-solving,Intermediate,visual
4532,29,creativity,Beginner,visual
4533,12,creativity,Advanced,visual
4534,31,problem-solving,Advanced,visual
4535,56,memory,Intermediate,audio
4536,13,coding,Beginner,visual
4537,37,memory,Intermediate,audio
4538,21,language,Intermediate,visual
4539,47,memory,Advanced,visual
4540,45,language,Advanced,visual
4541,56,coding,Intermediate,audio
4542,50,logic,Intermediate,audio
4543,14,language,Advanced,visual
4544,22,mathematics,Beginner,audio
4545,32,creativity,Beginner,kinesthetic
4546,59,attention,Advanced,kinesthetic
4547,39,creativity,Beginner,audio
4548,46,language,Beginner,audio
4549,34,mathematics,Beginner,visual
4550,57,neuroscience,Beginner,kinesthetic
4551,36,logic,Beginner,visual
4552,23,logic,Beginner,audio
4553,57,neuroscience,Advanced,visual
4554,56,attention,Intermediate,audio
4555,45,coding,Intermediate,audio
4556,48,psychology,Beginner,audio
4557,25,mathematics,Intermediate,visual
4558,31,language,Intermediate,audio
4559,30,psychology,Intermediate,visual
4560,30,attention,Beginner,kinesthetic
4561,17,coding,Beginner,visual
4562,58,logic,Advanced,visual
4563,25,language,Intermediate,audio
4564,40,language,Intermediate,visual
4565,51,coding,Intermediate,audio
4566,19,creativity,Beginner,visual
4567,41,mathematics,Intermediate,audio
4568,43,coding,Beginner,audio
4569,18,memory,Intermediate,audio
4570,26,memory,Advanced,audio
4571,20,coding,Intermediate,visual
4572,41,logic,Beginner,visual
4573,19,coding,Beginner,audio
4574,31,problem-solving,Intermediate,visual
4575,26,attention,Advanced,visual
4576,13,memory,Intermediate,visual
4577,57,psychology,Intermediate,kinesthetic
4578,56,coding,Beginner,audio
4579,34,memory,Intermediate,audio
4580,30,attention,Intermediate,visual
4581,46,attention,Advanced,kinesthetic
4582,47,psychology,Beginner,visual
4583,58,language,Intermediate,kinesthetic
4584,10,problem-solving,Beginner,visual
4585,34,coding,Intermediate,visual
4586,45,neuroscience,Advanced,visual
4587,26,coding,Beginner,visual
4588,50,language,Beginner,visual
4589,33,mathematics,Intermediate,visual
4590,11,creativity,Intermediate,visual
4591,49,logic,Beginner,visual
4592,24,language,Beginner,audio
4593,41,attention,Intermediate,visual
4594,48,neuroscience,Advanced,visual
4595,15,logic,Beginner,kinesthetic
4596,10,memory,Advanced,visual
4597,56,coding,Beginner,audio
4598,32,logic,Beginner,audio
4599,48,memory,Beginner,visual
4600,26,creativity,Advanced,audio
4601,43,memory,Beginner,kinesthetic
4602,50,neuroscience,Intermediate,audio
4603,38,attention,Beginner,kinesthetic
4604,18,language,Advanced,visual
4605,22,psychology,Advanced,kinesthetic
4606,15,language,Intermediate,audio
4607,15,language,Advanced,visual
4608,29,memory,Intermediate,audio
4609,12,coding,Advanced,audio
4610,26,logic,Beginner,audio
4611,58,psychology,Beginner,visual
4612,21,psychology,Intermediate,audio
4613,57,logic,Beginner,kinesthetic
4614,56,logic,Beginner,audio
4615,54,attention,Intermediate,audio
4616,10,neuroscience,Beginner,audio
4617,26,creativity,Intermediate,visual
4618,12,neuroscience,Beginner,audio
4619,35,logic,Advanced,kinesthetic
4620,24,coding,Advanced,visual
4621,45,problem-solving,Advanced,kinesthetic
4622,41,problem-solving,Beginner,audio
4623,41,creativity,Intermediate,visual
4624,13,logic,Advanced,visual
4625,27,problem-solving,Advanced,kinesthetic
4626,58,creativity,Intermediate,visual
4627,28,psychology,Beginner,kinesthetic
4628,52,creativity,Intermediate,audio
4629,44,psychology,Intermediate,visual
4630,49,attention,Beginner,audio
4631,23,problem-solving,Intermediate,audio
4632,42,creativity,Advanced,audio
4633,23,creativity,Intermediate,kinesthetic
4634,43,creativity,Beginner,kinesthetic
4635,13,coding,Intermediate,audio
4636,33,creativity,Advanced,kinesthetic
4637,38,coding,Intermediate,visual
4638,28,language,Intermediate,visual
4639,15,attention,Intermediate,audio
4640,42,language,Intermediate,visual
4641,58,mathematics,Intermediate,audio
4642,49,language,Beginner,audio
4643,28,logic,Beginner,visual
4644,10,psychology,Beginner,kinesthetic
4645,14,logic,Beginner,visual
4646,36,neuroscience,Beginner,kinesthetic
4647,25,language,Beginner,kinesthetic
4648,15,problem-solving,Advanced,audio
4649,49,memory,Beginner,audio
4650,22,language,Beginner,visual
4651,57,attention,Beginner,kinesthetic
4652,44,language,Intermediate,kinesthetic
4653,28,coding,Beginner,visual
4654,21,neuroscience,Beginner,visual
4655,25,creativity,Beginner,visual
4656,52,neuroscience,Advanced,audio
4657,19,neuroscience,Advanced,audio
4658,34,psychology,Advanced,visual
4659,29,memory,Beginner,kinesthetic
4660,40,neuroscience,Intermediate,kinesthetic
4661,13,psychology,Intermediate,audio
4662,53,creativity,Beginner,visual
4663,32,logic,Beginner,kinesthetic
4664,11,creativity,Beginner,visual
4665,31,problem-solving,Intermediate,audio
4666,46,neuroscience,Beginner,visual
4667,17,neuroscience,Beginner,visual
4668,16,logic,Beginner,visual
4669,23,attention,Intermediate,visual
4670,12,neuroscience,Advanced,kinesthetic
4671,59,memory,Intermediate,audio
4672,25,mathematics,Intermediate,audio
4673,28,neuroscience,Intermediate,visual
4674,27,mathematics,Beginner,audio
4675,25,creativity,Beginner,kinesthetic
4676,17,language,Advanced,audio
4677,42,attention,Advanced,visual
4678,58,psychology,Intermediate,kinesthetic
4679,21,coding,Beginner,audio
4680,20,attention,Beginner,kinesthetic
4681,14,coding,Beginner,visual
4682,36,creativity,Advanced,audio
4683,21,attention,Intermediate,kinesthetic
4684,26,psychology,Advanced,audio
4685,15,coding,Intermediate,visual
4686,42,logic,Beginner,audio
4687,14,memory,Beginner,audio
4688,37,attention,Beginner,kinesthetic
4689,23,creativity,Intermediate,visual
4690,14,neuroscience,Beginner,audio
4691,42,psychology,Intermediate,visual
4692,59,coding,Intermediate,visual
4693,57,coding,Beginner,kinesthetic
4694,50,memory,Beginner,visual
4695,28,coding,Beginner,kinesthetic
4696,31,mathematics,Intermediate,visual
4697,14,problem-solving,Beginner,visual
4698,11,mathematics,Beginner,kinesthetic
4699,39,coding,Advanced,audio
4700,56,psychology,Intermediate,audio
4701,48,attention,Intermediate,audio
4702,13,creativity,Intermediate,audio
4703,42,neuroscience,Advanced,audio
4704,22,attention,Intermediate,visual
4705,29,logic,Beginner,visual
4706,16,attention,Beginner,audio
4707,24,attention,Intermediate,audio
4708,32,creativity,Intermediate,audio
4709,23,memory,Intermediate,visual
4710,32,coding,Advanced,visual
4711,28,memory,Advanced,audio
4712,38,logic,Beginner,kinesthetic
4713,29,language,Beginner,visual
4714,38,neuroscience,Beginner,kinesthetic
4715,33,mathematics,Intermediate,audio
4716,27,neuroscience,Beginner,visual
4717,19,coding,Beginner,visual
4718,50,neuroscience,Beginner,kinesthetic
4719,17,problem-solving,Beginner,visual
4720,35,mathematics,Beginner,kinesthetic
4721,38,logic,Beginner,visual
4722,19,coding,Intermediate,visual
4723,26,psychology,Beginner,kinesthetic
4724,11,logic,Beginner,visual
