content_id,title,description,category,level,duration,difficulty,rating
847,Course 847 - Workshop,Synthetic course about problem-solving,attention,Intermediate,41,1,4.95
848,Course 848 - Essentials,Synthetic course about problem-solving,creativity,Beginner,92,2,3.92
849,Course 849 - Essentials,Synthetic course about problem-solving,memory,Beginner,102,1,4.72
850,Course 850 - Essentials,Synthetic course about creativity,attention,Beginner,91,3,3.08
851,Course 851 - Essentials,Synthetic course about attention,attention,Beginner,137,1,2.78
852,Course 852 - Lab,Synthetic course about memory,memory,Beginner,87,1,3.75
853,Course 853 - Essentials,Synthetic course about creativity,neuroscience,Intermediate,24,1,4.53
854,Course 854 - Lab,Synthetic course about problem-solving,attention,Beginner,102,2,4.14
855,Course 855 - Lab,Synthetic course about memory,problem-solving,Advanced,140,3,4.09
856,Course 856 - Mastery,Synthetic course about attention,logic,Advanced,176,3,2.54
857,Course 857 - Workshop,Synthetic course about coding,memory,Advanced,25,1,3.29
858,Course 858 - Lab,Synthetic course about creativity,memory,Intermediate,88,3,4.85
859,Course 859 - Bootcamp,Synthetic course about attention,memory,Beginner,77,2,2.84
860,Course 860 - Lab,Synthetic course about memory,problem-solving,Beginner,62,2,4.32
861,Course 861 - Bootcamp,Synthetic course about logic,memory,Beginner,91,3,4.4
862,Course 862 - Mastery,Synthetic course about creativity,problem-solving,Advanced,110,2,4.33
863,Course 863 - Bootcamp,Synthetic course about memory,creativity,Beginner,56,2,4.97
864,Course 864 - Mastery,Synthetic course about memory,neuroscience,Intermediate,77,3,3.52
865,Course 865 - Mastery,Synthetic course about attention,memory,Intermediate,146,3,4.21
866,Course 866 - Mastery,Synthetic course about memory,neuroscience,Advanced,56,1,2.98
867,Course 867 - Bootcamp,Synthetic course about creativity,memory,Intermediate,173,1,3.5
868,Course 868 - Bootcamp,Synthetic course about problem-solving,problem-solving,Intermediate,189,2,3.73
869,Course 869 - Mastery,Synthetic course about creativity,logic,Beginner,35,3,3.04
870,Course 870 - Mastery,Synthetic course about memory,neuroscience,Intermediate,169,2,4.77
871,Course 871 - Workshop,Synthetic course about attention,neuroscience,Beginner,129,3,4.29
872,Course 872 - Mastery,Synthetic course about creativity,problem-solving,Advanced,170,2,3.21
873,Course 873 - Essentials,Synthetic course about logic,neuroscience,Intermediate,194,2,2.84
874,Course 874 - Workshop,Synthetic course about problem-solving,creativity,Beginner,150,2,3.22
875,Course 875 - Workshop,Synthetic course about coding,problem-solving,Advanced,31,1,4.06
876,Course 876 - Workshop,Synthetic course about attention,neuroscience,Beginner,42,3,4.57
877,Course 877 - Essentials,Synthetic course about attention,neuroscience,Advanced,130,2,3.76
878,Course 878 - Workshop,Synthetic course about coding,neuroscience,Advanced,158,1,2.76
879,Course 879 - Workshop,Synthetic course about coding,problem-solving,Intermediate,71,2,3.12
880,Course 880 - Bootcamp,Synthetic course about creativity,logic,Beginner,197,2,3.36
881,Course 881 - Bootcamp,Synthetic course about memory,attention,Beginner,146,3,4.09
882,Course 882 - Mastery,Synthetic course about memory,memory,Advanced,193,2,3.12
883,Course 883 - Mastery,Synthetic course about logic,neuroscience,Advanced,48,3,3.08
884,Course 884 - Lab,Synthetic course about problem-solving,attention,Beginner,140,1,3.22
885,Course 885 - Essentials,Synthetic course about memory,attention,Beginner,193,1,3.98
886,Course 886 - Bootcamp,Synthetic course about logic,neuroscience,Beginner,163,2,3.73
887,Course 887 - Mastery,Synthetic course about logic,neuroscience,Advanced,198,1,4.6
888,Course 888 - Essentials,Synthetic course about attention,memory,Beginner,120,3,4.24
889,Course 889 - Workshop,Synthetic course about attention,attention,Beginner,30,3,4.17
890,Course 890 - Essentials,Synthetic course about problem-solving,logic,Intermediate,158,1,2.89
891,Course 891 - Bootcamp,Synthetic course about creativity,attention,Beginner,108,3,2.64
892,Course 892 - Lab,Synthetic course about coding,logic,Advanced,77,3,3.77
893,Course 893 - Bootcamp,Synthetic course about coding,creativity,Beginner,38,2,2.68
894,Course 894 - Mastery,Synthetic course about problem-solving,logic,Beginner,179,2,3.41
895,Course 895 - Mastery,Synthetic course about logic,memory,Intermediate,69,3,2.57
896,Course 896 - Essentials,Synthetic course about problem-solving,problem-solving,Beginner,141,1,2.94
897,Course 897 - Bootcamp,Synthetic course about coding,neuroscience,Beginner,91,3,2.78
898,Course 898 - Mastery,Synthetic course about logic,creativity,Beginner,74,2,4.5
899,Course 899 - Workshop,Synthetic course about coding,attention,Beginner,188,1,3.37
900,Course 900 - Workshop,Synthetic course about creativity,logic,Advanced,118,3,2.7
901,Course 901 - Lab,Synthetic course about attention,creativity,Beginner,89,1,3.16
902,Course 902 - Essentials,Synthetic course about attention,problem-solving,Advanced,168,1,4.21
903,Course 903 - Mastery,Synthetic course about logic,logic,Intermediate,136,1,4.36
904,Course 904 - Lab,Synthetic course about problem-solving,memory,Beginner,45,3,2.8
905,Course 905 - Workshop,Synthetic course about coding,attention,Beginner,148,2,4.45
906,Course 906 - Lab,Synthetic course about memory,attention,Intermediate,174,1,3.43
907,Course 907 - Lab,Synthetic course about creativity,logic,Beginner,197,1,4.2
908,Course 908 - Mastery,Synthetic course about coding,problem-solving,Beginner,133,3,4.18
909,Course 909 - Mastery,Synthetic course about memory,neuroscience,Beginner,84,2,4.48
910,Course 910 - Mastery,Synthetic course about creativity,neuroscience,Intermediate,29,2,4.24
911,Course 911 - Essentials,Synthetic course about creativity,attention,Intermediate,114,3,2.6
912,Course 912 - Lab,Synthetic course about attention,problem-solving,Beginner,140,1,3.8
913,Course 913 - Lab,Synthetic course about logic,attention,Intermediate,145,3,2.92
914,Course 914 - Essentials,Synthetic course about coding,neuroscience,Intermediate,56,2,4.92
915,Course 915 - Workshop,Synthetic course about creativity,attention,Beginner,88,1,3.14
916,Course 916 - Bootcamp,Synthetic course about coding,logic,Advanced,60,1,3.55
917,Course 917 - Workshop,Synthetic course about creativity,memory,Intermediate,193,2,2.99
918,Course 918 - Essentials,Synthetic course about problem-solving,logic,Advanced,64,1,2.84
919,Course 919 - Lab,Synthetic course about attention,memory,Beginner,142,3,4.0
920,Course 920 - Lab,Synthetic course about logic,problem-solving,Advanced,145,2,3.73
921,Course 921 - Mastery,Synthetic course about memory,neuroscience,Intermediate,46,2,3.44
922,Course 922 - Mastery,Synthetic course about memory,problem-solving,Intermediate,103,1,2.71
923,Course 923 - Lab,Synthetic course about problem-solving,problem-solving,Intermediate,155,2,4.34
924,Course 924 - Lab,Synthetic course about attention,neuroscience,Beginner,68,3,2.51
925,Course 925 - Mastery,Synthetic course about creativity,creativity,Advanced,115,2,3.64
926,Course 926 - Mastery,Synthetic course about attention,creativity,Intermediate,140,1,4.08
927,Course 927 - Workshop,Synthetic course about logic,attention,Beginner,133,2,3.58
928,Course 928 - Lab,Synthetic course about memory,creativity,Beginner,33,1,2.82
929,Course 929 - Lab,Synthetic course about coding,logic,Beginner,81,1,4.45
930,Course 930 - Essentials,Synthetic course about memory,memory,Intermediate,62,3,3.31
931,Course 931 - Workshop,Synthetic course about logic,problem-solving,Intermediate,174,2,2.84
932,Course 932 - Bootcamp,Synthetic course about creativity,attention,Beginner,115,3,3.88
933,Course 933 - Bootcamp,Synthetic course about attention,problem-solving,Beginner,46,3,2.55
934,Course 934 - Bootcamp,Synthetic course about memory,neuroscience,Intermediate,87,2,3.31
935,Course 935 - Mastery,Synthetic course about memory,creativity,Intermediate,146,3,4.38
936,Course 936 - Bootcamp,Synthetic course about coding,neuroscience,Beginner,67,3,4.78
937,Course 937 - Essentials,Synthetic course about attention,attention,Beginner,86,1,3.98
938,Course 938 - Mastery,Synthetic course about coding,memory,Beginner,44,3,3.04
939,Course 939 - Mastery,Synthetic course about coding,logic,Advanced,138,2,3.05
940,Course 940 - Bootcamp,Synthetic course about creativity,creativity,Intermediate,171,1,4.01
941,Course 941 - Mastery,Synthetic course about memory,neuroscience,Advanced,28,3,3.52
942,Course 942 - Workshop,Synthetic course about problem-solving,memory,Beginner,155,3,2.94
943,Course 943 - Workshop,Synthetic course about attention,creativity,Advanced,114,2,4.47
944,Course 944 - Bootcamp,Synthetic course about creativity,problem-solving,Intermediate,78,3,3.0
945,Course 945 - Essentials,Synthetic course about problem-solving,logic,Beginner,36,2,3.3
946,Course 946 - Mastery,Synthetic course about creativity,memory,Beginner,190,3,2.65
947,Course 947 - Lab,Synthetic course about creativity,creativity,Intermediate,114,3,4.25
948,Course 948 - Bootcamp,Synthetic course about logic,logic,Advanced,151,2,3.19
949,Course 949 - Mastery,Synthetic course about logic,memory,Beginner,120,1,3.08
950,Course 950 - Bootcamp,Synthetic course about creativity,problem-solving,Beginner,155,2,3.26
951,Course 951 - Bootcamp,Synthetic course about logic,problem-solving,Intermediate,61,1,4.69
952,Course 952 - Essentials,Synthetic course about attention,neuroscience,Advanced,68,1,3.8
953,Course 953 - Lab,Synthetic course about memory,attention,Intermediate,25,2,2.89
954,Course 954 - Mastery,Synthetic course about problem-solving,neuroscience,Beginner,92,2,4.44
955,Course 955 - Bootcamp,Synthetic course about attention,logic,Beginner,189,3,3.02
956,Course 956 - Bootcamp,Synthetic course about memory,neuroscience,Beginner,51,3,3.53
957,Course 957 - Mastery,Synthetic course about logic,memory,Advanced,162,1,3.92
958,Course 958 - Bootcamp,Synthetic course about problem-solving,creativity,Intermediate,101,3,3.96
959,Course 959 - Bootcamp,Synthetic course about attention,memory,Intermediate,88,2,2.67
960,Course 960 - Bootcamp,Synthetic course about coding,neuroscience,Beginner,133,1,4.59
961,Course 961 - Workshop,Synthetic course about creativity,attention,Advanced,46,3,3.7
962,Course 962 - Workshop,Synthetic course about memory,memory,Intermediate,85,3,4.97
963,Course 963 - Lab,Synthetic course about memory,memory,Advanced,175,2,4.29
964,Course 964 - Essentials,Synthetic course about coding,memory,Intermediate,171,2,4.98
965,Course 965 - Mastery,Synthetic course about coding,attention,Intermediate,70,3,3.63
966,Course 966 - Essentials,Synthetic course about creativity,memory,Intermediate,168,1,2.85
967,Course 967 - Essentials,Synthetic course about logic,logic,Beginner,178,1,4.32
968,Course 968 - Workshop,Synthetic course about attention,problem-solving,Advanced,94,2,4.44
969,Course 969 - Lab,Synthetic course about attention,attention,Beginner,69,2,4.63
970,Course 970 - Essentials,Synthetic course about attention,logic,Intermediate,111,2,3.25
971,Course 971 - Essentials,Synthetic course about logic,attention,Advanced,131,3,3.78
972,Course 972 - Bootcamp,Synthetic course about creativity,attention,Beginner,187,3,4.64
973,Course 973 - Mastery,Synthetic course about attention,problem-solving,Intermediate,87,2,4.66
974,Course 974 - Lab,Synthetic course about memory,creativity,Intermediate,125,1,2.56
975,Course 975 - Mastery,Synthetic course about memory,logic,Intermediate,163,2,4.18
976,Course 976 - Workshop,Synthetic course about memory,attention,Advanced,95,2,4.0
977,Course 977 - Essentials,Synthetic course about coding,attention,Intermediate,105,1,2.71
978,Course 978 - Essentials,Synthetic course about coding,neuroscience,Intermediate,126,1,4.83
979,Course 979 - Mastery,Synthetic course about logic,memory,Beginner,75,1,3.61
980,Course 980 - Workshop,Synthetic course about attention,creativity,Beginner,99,1,4.19
981,Course 981 - Bootcamp,Synthetic course about coding,problem-solving,Beginner,43,3,4.71
982,Course 982 - Bootcamp,Synthetic course about memory,logic,Intermediate,47,3,2.83
983,Course 983 - Essentials,Synthetic course about coding,attention,Beginner,140,2,4.64
984,Course 984 - Essentials,Synthetic course about memory,memory,Intermediate,112,3,4.31
985,Course 985 - Lab,Synthetic course about attention,logic,Beginner,104,2,4.6
986,Course 986 - Mastery,Synthetic course about logic,problem-solving,Intermediate,131,2,3.74
987,Course 987 - Essentials,Synthetic course about creativity,creativity,Beginner,141,1,2.58
988,Course 988 - Workshop,Synthetic course about creativity,neuroscience,Intermediate,108,1,4.18
989,Course 989 - Mastery,Synthetic course about memory,creativity,Intermediate,50,3,3.44
990,Course 990 - Lab,Synthetic course about coding,neuroscience,Advanced,162,3,3.51
991,Course 991 - Bootcamp,Synthetic course about coding,logic,Intermediate,130,3,3.6
992,Course 992 - Lab,Synthetic course about memory,creativity,Intermediate,61,3,3.73
993,Course 993 - Mastery,Synthetic course about attention,creativity,Advanced,121,1,4.15
994,Course 994 - Bootcamp,Synthetic course about memory,creativity,Intermediate,69,1,4.32
995,Course 995 - Workshop,Synthetic course about attention,problem-solving,Beginner,143,3,4.44
996,Course 996 - Bootcamp,Synthetic course about logic,logic,Advanced,152,2,4.18
997,Course 997 - Bootcamp,Synthetic course about logic,neuroscience,Intermediate,195,1,4.51
998,Course 998 - Workshop,Synthetic course about memory,creativity,Beginner,32,1,2.81
999,Course 999 - Essentials,Synthetic course about logic,logic,Intermediate,51,1,4.59
1000,Course 1000 - Essentials,Synthetic course about coding,memory,Advanced,98,1,3.47
1001,Course 1001 - Bootcamp,Synthetic course about attention,problem-solving,Advanced,110,3,3.82
1002,Course 1002 - Bootcamp,Synthetic course about creativity,problem-solving,Advanced,177,3,3.58
1003,Course 1003 - Lab,Synthetic course about creativity,memory,Beginner,25,2,3.69
1004,Course 1004 - Essentials,Synthetic course about logic,logic,Beginner,44,1,3.21
1005,Course 1005 - Workshop,Synthetic course about attention,neuroscience,Beginner,175,3,2.92
1006,Course 1006 - Bootcamp,Synthetic course about coding,logic,Beginner,169,3,2.76
1007,Course 1007 - Bootcamp,Synthetic course about creativity,logic,Advanced,87,1,3.63
1008,Course 1008 - Lab,Synthetic course about coding,attention,Beginner,162,3,2.81
1009,Course 1009 - Lab,Synthetic course about coding,problem-solving,Intermediate,45,3,3.11
1010,Course 1010 - Lab,Synthetic course about creativity,neuroscience,Intermediate,37,3,2.83
1011,Course 1011 - Mastery,Synthetic course about creativity,attention,Intermediate,92,2,2.77
1012,Course 1012 - Workshop,Synthetic course about logic,memory,Beginner,81,3,4.71
1013,Course 1013 - Mastery,Synthetic course about attention,logic,Beginner,87,1,4.19
1014,Course 1014 - Bootcamp,Synthetic course about memory,memory,Beginner,67,1,4.81
1015,Course 1015 - Lab,Synthetic course about attention,problem-solving,Beginner,197,1,4.11
